,id,dateStart,dateEnd
2217,4625,2017-11-05T14:00:00+03:00,2017-11-05T18:00:00+03:00
2218,4626,2017-11-05T14:00:00+03:00,2017-11-05T18:00:00+03:00
2219,4627,2017-12-02T14:00:00+03:00,2017-12-03T14:00:00+03:00
2220,4629,2017-11-26T10:00:00+03:00,2017-11-26T15:00:00+03:00
2221,4631,2017-11-12T11:00:00+03:00,2017-11-12T15:00:00+03:00
2222,4632,2017-11-16T19:00:00+03:00,2017-11-20T19:00:00+03:00
2223,4633,2017-11-26T12:00:00+03:00,2017-11-26T15:30:00+03:00
2224,4635,2017-12-08T18:00:00+03:00,2017-12-12T18:00:00+03:00
2225,4636,2017-11-25T10:00:00+03:00,2017-11-26T15:00:00+03:00
2226,4637,2017-11-17T14:00:00+03:00,2017-11-21T14:00:00+03:00
2227,4638,2017-10-24T19:00:00+03:00,2017-10-24T22:00:00+03:00
2228,4639,2017-11-17T19:00:00+03:00,2017-11-21T19:00:00+03:00
2229,4640,2017-10-29T14:00:00+03:00,2017-10-29T17:00:00+03:00
2230,4641,2017-11-04T10:00:00+03:00,2017-11-05T19:00:00+03:00
2231,4642,2017-11-17T19:00:00+03:00,2017-11-21T19:00:00+03:00
2232,4643,2017-11-11T10:00:00+03:00,2017-11-15T09:59:00+03:00
2233,4644,2017-11-12T12:00:00+03:00,2017-11-12T18:00:00+03:00
2234,4645,2017-10-28T12:00:00+03:00,2017-10-28T16:00:00+03:00
2235,4646,2017-12-01T19:00:00+03:00,2017-12-05T19:00:00+03:00
2236,4647,2017-11-17T12:00:00+03:00,2017-11-20T20:00:00+03:00
2237,4649,2017-12-16T12:00:00+03:00,2017-12-16T17:00:00+03:00
2238,4650,2018-03-30T14:00:00+03:00,2018-04-01T14:00:00+03:00
2239,4651,2017-11-20T19:00:00+03:00,2017-11-24T21:00:00+03:00
2240,4652,2017-11-18T12:00:00+03:00,2017-11-18T16:00:00+03:00
2241,4653,2017-11-24T19:00:00+03:00,2017-11-28T19:00:00+03:00
2242,4654,2017-12-15T19:00:00+03:00,2017-12-19T19:00:00+03:00
2243,4655,2017-11-11T00:00:00+03:00,2018-02-13T14:00:00+03:00
2244,4656,2017-12-10T11:00:00+03:00,2017-12-10T17:30:00+03:00
2245,4657,2017-12-09T14:00:00+03:00,2017-12-10T15:00:00+03:00
2246,4658,2017-11-20T19:00:00+03:00,2017-11-20T21:00:00+03:00
2247,4659,2017-12-01T19:00:00+03:00,2017-12-05T19:00:00+03:00
2248,4660,2017-12-22T19:00:00+03:00,2017-12-26T19:00:00+03:00
2249,4661,2017-12-02T16:00:00+03:00,2017-12-02T20:00:00+03:00
2250,4662,2017-11-25T14:00:00+03:00,2017-11-25T20:00:00+03:00
2251,4663,2017-12-01T19:00:00+03:00,2017-12-05T19:00:00+03:00
2252,4664,2017-12-22T19:00:00+03:00,2017-12-26T19:00:00+03:00
2253,4665,2017-12-02T13:00:00+03:00,2017-12-03T16:30:00+03:00
2254,4666,2017-12-02T13:00:00+03:00,2017-12-03T16:30:00+03:00
2255,4667,2018-01-26T14:00:00+03:00,2018-01-30T14:00:00+03:00
2256,4668,2018-01-05T12:00:00+03:00,2018-01-09T12:00:00+03:00
2257,4669,2018-05-18T19:00:00+03:00,2018-05-22T19:00:00+03:00
2258,4670,2018-01-04T12:00:00+03:00,2018-01-08T12:00:00+03:00
2259,4671,2018-03-17T17:03:00+03:00,2018-03-21T17:03:00+03:00
2260,4672,2017-11-19T00:00:00+03:00,2017-11-21T20:00:00+03:00
2261,4673,2018-01-19T19:00:00+03:00,2018-01-23T19:00:00+03:00
2262,4674,2017-12-03T11:00:00+03:00,2017-12-07T11:00:00+03:00
2263,4675,2017-12-16T17:00:00+03:00,2017-12-20T17:00:00+03:00
2264,4676,2018-01-06T13:30:00+03:00,2018-01-06T17:00:00+03:00
2265,4677,2017-12-01T00:00:00+03:00,2018-09-21T20:00:00+03:00
2266,4679,2017-10-29T11:00:00+03:00,2017-11-19T14:00:00+03:00
2267,4680,2017-10-29T11:00:00+03:00,2017-11-19T14:00:00+03:00
2268,4681,2018-01-18T20:30:00+03:00,2018-01-22T20:30:00+03:00
2269,4682,2018-01-04T14:00:00+03:00,2018-01-06T12:00:00+03:00
2270,4683,2017-12-17T11:00:00+03:00,2017-12-17T14:00:00+03:00
2271,4684,2017-12-11T19:00:00+03:00,2017-12-11T22:00:00+03:00
2272,4685,2017-09-22T20:00:00+03:00,2018-02-20T20:00:00+03:00
2273,4687,2018-05-25T19:00:00+03:00,2018-05-29T19:00:00+03:00
2274,4688,2017-12-15T18:00:00+03:00,2017-12-19T18:00:00+03:00
2275,4689,2018-01-13T14:00:00+03:00,2018-01-14T14:00:00+03:00
2276,4690,2018-01-19T16:00:00+03:00,2018-01-23T16:00:00+03:00
2277,4691,2017-12-15T17:00:00+03:00,2017-12-19T17:00:00+03:00
2278,4692,2017-04-22T14:00:00+03:00,2017-04-23T00:00:00+03:00
2279,4693,2017-12-15T14:00:00+03:00,2017-12-19T14:00:00+03:00
2280,4694,2017-11-26T08:00:00+03:00,2017-11-26T13:00:00+03:00
2281,4695,2017-12-11T19:00:00+03:00,2017-12-11T21:00:00+03:00
2282,4696,2018-05-25T19:00:00+03:00,2018-05-29T19:00:00+03:00
2283,4697,2017-12-11T14:00:00+03:00,2017-12-11T19:00:00+03:00
2284,4698,2017-12-23T00:00:00+03:00,2018-04-14T14:00:00+03:00
2285,4699,2017-12-16T00:00:00+03:00,2018-05-19T00:00:00+03:00
2286,4700,2018-01-18T14:00:00+03:00,2018-01-22T14:00:00+03:00
2287,4701,2018-01-19T19:00:00+03:00,2018-01-23T19:00:00+03:00
2288,4702,2018-02-09T19:00:00+03:00,2018-02-13T19:00:00+03:00
2289,4703,2018-03-09T19:00:00+03:00,2018-03-13T19:00:00+03:00
2290,4704,2017-12-23T12:40:00+03:00,2017-12-23T15:30:00+03:00
2291,4705,2018-06-01T18:00:00+03:00,2018-06-05T18:00:00+03:00
2292,4706,2018-02-09T19:00:00+03:00,2018-02-13T19:00:00+03:00
2293,4707,2017-09-16T00:00:00+03:00,2017-12-09T14:00:00+03:00
2294,4708,2017-09-16T00:00:00+03:00,2017-12-09T14:00:00+03:00
2295,4709,2018-02-09T14:00:00+03:00,2018-02-13T14:00:00+03:00
2296,4710,2018-03-09T19:00:00+03:00,2018-03-13T19:00:00+03:00
2297,4711,2017-09-24T00:00:00+03:00,2017-12-17T14:00:00+03:00
2298,4712,2018-03-24T14:00:00+03:00,2018-03-25T15:00:00+03:00
2299,4713,2017-12-23T15:00:00+03:00,2017-12-24T15:00:00+03:00
2300,4714,2018-03-16T14:00:00+03:00,2018-03-20T14:00:00+03:00
2301,4715,2018-01-20T10:00:00+03:00,2018-01-20T14:00:00+03:00
2302,4716,2017-12-17T10:00:00+03:00,2017-12-17T14:00:00+03:00
2303,4717,2018-01-19T18:00:00+03:00,2018-01-23T18:00:00+03:00
2304,4718,2018-06-23T11:00:00+03:00,2018-06-24T16:00:00+03:00
2305,4719,2018-06-23T18:00:00+03:00,2018-06-27T18:00:00+03:00
2306,4720,2018-06-29T18:00:00+03:00,2018-07-03T18:00:00+03:00
2307,4721,2018-02-10T12:00:00+03:00,2018-02-10T18:00:00+03:00
2308,4722,2018-02-16T19:00:00+03:00,2018-02-20T19:00:00+03:00
2309,4723,2018-02-02T19:00:00+03:00,2018-02-06T19:00:00+03:00
2310,4724,2018-01-26T20:00:00+03:00,2018-01-30T20:00:00+03:00
2311,4725,2018-02-10T10:00:00+03:00,2018-02-10T14:00:00+03:00
2312,4726,2018-02-24T00:00:00+03:00,2018-02-28T00:00:00+03:00
2313,4727,2018-02-23T14:00:00+03:00,2018-02-27T14:00:00+03:00
2314,4728,2018-04-20T14:00:00+03:00,2018-04-24T14:00:00+03:00
2315,4729,2018-02-02T19:00:00+03:00,2018-02-06T19:00:00+03:00
2316,4730,2018-02-25T10:00:00+03:00,2018-02-25T13:00:00+03:00
2317,4731,2018-12-14T19:00:00+03:00,2018-12-18T19:00:00+03:00
2318,4732,2018-10-19T19:00:00+03:00,2018-10-23T19:00:00+03:00
2319,4733,2018-01-05T06:00:00+03:00,2018-01-05T16:00:00+03:00
2320,4734,2018-01-06T08:00:00+03:00,2018-01-06T10:00:00+03:00
2321,4735,2017-11-17T19:00:00+03:00,2017-12-26T19:00:00+03:00
2322,4736,2018-02-17T16:45:00+03:00,2018-02-17T21:00:00+03:00
2323,4737,2018-04-07T03:00:00+03:00,2018-04-08T12:00:00+03:00
2324,4738,2018-02-25T11:00:00+03:00,2018-02-25T18:00:00+03:00
2325,4739,2018-03-03T12:00:00+03:00,2018-03-04T17:00:00+03:00
2326,4740,2018-02-03T12:40:00+03:00,2018-02-03T15:15:00+03:00
2327,4741,2018-03-02T00:00:00+03:00,2018-03-06T00:00:00+03:00
2328,4743,2018-02-11T13:00:00+03:00,2018-02-11T18:00:00+03:00
2329,4744,2018-01-26T14:00:00+03:00,2018-01-29T23:00:00+03:00
2330,4745,2018-04-21T11:00:00+03:00,2018-04-22T17:00:00+03:00
2331,4746,2018-03-09T14:00:00+03:00,2018-03-10T14:00:00+03:00
2332,4747,2018-05-31T00:01:00+03:00,2018-06-03T18:00:00+03:00
2333,4748,2018-03-10T14:00:00+03:00,2018-03-11T17:30:00+03:00
2334,4749,2018-03-03T13:00:00+03:00,2018-03-03T19:00:00+03:00
2335,4750,2018-02-16T19:00:00+03:00,2018-02-20T19:00:00+03:00
2336,4751,2018-03-09T19:00:00+03:00,2018-03-13T19:00:00+03:00
2337,4752,2018-03-23T11:00:00+03:00,2018-03-24T16:00:00+03:00
2338,4753,2018-04-07T12:00:00+03:00,2018-04-07T16:00:00+03:00
2339,4759,2018-01-19T19:00:00+03:00,2018-03-13T19:00:00+03:00
2340,4760,2018-03-10T13:00:00+03:00,2018-03-11T18:00:00+03:00
2341,4761,2018-03-29T19:00:00+03:00,2018-04-02T19:00:00+03:00
2342,4762,2018-03-02T14:00:00+03:00,2018-03-06T14:00:00+03:00
2343,4763,2018-09-07T19:00:00+03:00,2018-09-11T19:00:00+03:00
2344,4764,2018-03-16T20:00:00+03:00,2018-03-20T20:00:00+03:00
2345,4765,2018-06-29T19:00:00+03:00,2018-07-03T19:00:00+03:00
2346,4766,2018-02-12T19:00:00+03:00,2018-02-12T22:00:00+03:00
2347,4767,2018-02-25T11:00:00+03:00,2018-02-25T17:00:00+03:00
2348,4768,2018-04-14T12:00:00+03:00,2018-04-14T18:00:00+03:00
2349,4769,2018-02-23T12:00:00+03:00,2018-02-23T16:00:00+03:00
2350,4770,2018-02-24T12:00:00+03:00,2018-02-28T12:00:00+03:00
2351,4771,2018-02-25T12:00:00+03:00,2018-02-25T16:00:00+03:00
2352,4772,2019-01-05T19:00:00+03:00,2019-01-09T19:00:00+03:00
2353,4773,2018-03-09T19:00:00+03:00,2018-03-13T19:00:00+03:00
2354,4774,2018-03-09T19:00:00+03:00,2018-03-13T19:00:00+03:00
2355,4775,2018-02-10T11:00:00+03:00,2018-02-14T10:59:00+03:00
2356,4776,2018-02-17T00:00:00+03:00,2018-02-20T23:59:00+03:00
2357,4777,2018-04-07T12:00:00+03:00,2018-04-08T18:00:00+03:00
2358,4778,2018-05-18T14:00:00+03:00,2018-05-22T14:00:00+03:00
2359,4779,2018-02-17T07:00:00+03:00,2018-02-17T10:00:00+03:00
2360,4780,2018-07-01T12:00:00+03:00,2018-07-01T19:00:00+03:00
2361,4781,2018-07-27T19:00:00+03:00,2018-07-31T19:00:00+03:00
2362,4782,2018-02-23T19:00:00+03:00,2018-02-27T19:00:00+03:00
2363,4783,2018-05-19T14:00:00+03:00,2018-05-20T14:00:00+03:00
2364,4784,2018-06-22T18:00:00+03:00,2018-06-26T18:00:00+03:00
2365,4785,2018-06-08T18:00:00+03:00,2018-06-12T18:00:00+03:00
2366,4786,2018-03-23T18:00:00+03:00,2018-03-27T18:00:00+03:00
2367,4787,2018-03-16T18:45:00+03:00,2018-03-20T18:45:00+03:00
2368,4788,2018-02-17T14:45:00+03:00,2018-02-17T18:00:00+03:00
2369,4789,2018-03-31T06:00:00+03:00,2018-04-01T14:00:00+03:00
2370,4790,2018-09-14T19:00:00+03:00,2018-09-18T19:00:00+03:00
2371,4791,2018-11-02T19:00:00+03:00,2018-11-06T19:00:00+03:00
2372,4792,2018-03-03T11:00:00+03:00,2018-03-04T16:00:00+03:00
2373,4793,2018-03-25T11:00:00+03:00,2018-03-25T18:00:00+03:00
2374,4794,2018-04-20T18:00:00+03:00,2018-04-24T18:00:00+03:00
2375,4795,2018-08-31T17:00:00+03:00,2018-09-04T17:00:00+03:00
2376,4796,2018-02-24T12:00:00+03:00,2018-02-25T14:00:00+03:00
2377,4797,2018-02-21T16:00:00+03:00,2018-02-21T19:00:00+03:00
2378,4798,2018-03-24T00:00:00+03:00,2018-03-28T00:00:00+03:00
2379,4799,2018-04-21T00:00:00+03:00,2018-04-25T00:00:00+03:00
2380,4800,2018-05-19T00:00:00+03:00,2018-05-23T00:00:00+03:00
2381,4801,2018-03-24T00:00:00+03:00,2018-03-28T00:00:00+03:00
2382,4802,2018-04-21T00:00:00+03:00,2018-04-25T00:00:00+03:00
2383,4803,2018-05-19T00:00:00+03:00,2018-05-23T00:00:00+03:00
2384,4806,2018-02-12T19:45:00+03:00,2018-02-12T22:30:00+03:00
2385,4807,2018-03-16T19:00:00+03:00,2018-03-20T19:00:00+03:00
2386,4808,2018-04-27T20:00:00+03:00,2018-05-01T20:00:00+03:00
2387,4809,2018-03-03T09:30:00+03:00,2018-03-07T09:29:00+03:00
2388,4810,2018-03-05T19:00:00+03:00,2018-03-05T21:00:00+03:00
2389,4811,2018-09-15T12:00:00+03:00,2018-09-16T20:00:00+03:00
2390,4812,2018-04-06T14:00:00+03:00,2018-04-10T14:00:00+03:00
2391,4813,2018-02-26T19:00:00+03:00,2018-02-26T21:00:00+03:00
2392,4815,2018-05-11T10:00:00+03:00,2018-05-12T14:00:00+03:00
2393,4816,2018-09-28T19:00:00+03:00,2018-10-02T19:00:00+03:00
2394,4817,2018-03-03T14:00:00+03:00,2018-03-07T14:00:00+03:00
2395,4818,2018-03-23T14:00:00+03:00,2018-03-26T14:00:00+03:00
2396,4819,2018-03-09T11:00:00+03:00,2018-03-10T15:00:00+03:00
2397,4820,2018-03-11T12:00:00+03:00,2018-03-11T16:00:00+03:00
2398,4822,2018-02-24T12:00:00+03:00,2018-03-18T12:00:00+03:00
2399,4823,2018-03-23T14:00:00+03:00,2018-03-27T14:00:00+03:00
2400,4824,2018-04-27T14:00:00+03:00,2018-05-01T14:00:00+03:00
2401,4825,2018-04-21T12:00:00+03:00,2018-04-21T18:00:00+03:00
2402,4826,2018-03-30T18:00:00+03:00,2018-04-03T18:00:00+03:00
2403,4827,2018-03-09T14:00:00+03:00,2018-03-12T22:00:00+03:00
2404,4828,2018-05-26T12:00:00+03:00,2018-05-27T18:00:00+03:00
2405,4829,2017-11-17T12:00:00+03:00,2018-03-12T22:00:00+03:00
2406,4830,2018-03-11T11:00:00+03:00,2018-03-11T15:00:00+03:00
2407,4831,2018-02-23T08:00:00+03:00,2018-02-25T13:00:00+03:00
2408,4832,2018-03-24T19:00:00+03:00,2018-03-28T19:00:00+03:00
2409,4833,2018-03-30T19:00:00+03:00,2018-04-03T19:00:00+03:00
2410,4834,2018-03-25T10:00:00+03:00,2018-03-25T18:00:00+03:00
2411,4835,2018-04-06T14:00:00+03:00,2018-04-10T14:00:00+03:00
2412,4836,2018-06-15T18:45:00+03:00,2018-06-19T18:45:00+03:00
2413,4837,2018-04-08T12:00:00+03:00,2018-04-08T18:00:00+03:00
2414,4838,2018-04-20T19:00:00+03:00,2018-04-24T19:00:00+03:00
2415,4839,2018-03-22T08:00:00+03:00,2018-03-26T08:00:00+03:00
2416,4840,2018-02-20T11:00:00+03:00,2018-02-25T11:00:00+03:00
2417,4841,2018-04-01T23:00:00+03:00,2018-04-03T23:00:00+03:00
2418,4842,2018-05-04T14:00:00+03:00,2018-05-08T14:00:00+03:00
2419,4843,2017-11-20T19:00:00+03:00,2018-03-05T21:00:00+03:00
2420,4844,2018-05-18T20:00:00+03:00,2018-05-22T20:00:00+03:00
2421,4845,2018-05-12T14:00:00+03:00,2018-05-13T14:00:00+03:00
2422,4846,2018-03-24T22:00:00+03:00,2018-03-25T22:00:00+03:00
2423,4847,2018-03-30T19:00:00+03:00,2018-04-03T19:00:00+03:00
2424,4848,2018-03-24T09:30:00+03:00,2018-03-28T09:29:00+03:00
2425,4849,2018-05-05T12:00:00+03:00,2018-05-05T18:00:00+03:00
2426,4850,2018-05-26T14:00:00+03:00,2018-05-27T14:00:00+03:00
2427,4851,2018-04-01T11:00:00+03:00,2018-04-01T14:00:00+03:00
2428,4852,2018-06-15T19:00:00+03:00,2018-06-19T19:00:00+03:00
2429,4853,2018-04-28T12:00:00+03:00,2018-04-29T17:00:00+03:00
2430,4854,2018-08-31T19:00:00+03:00,2018-09-04T19:00:00+03:00
2431,4855,2018-05-04T19:00:00+03:00,2018-05-08T19:00:00+03:00
2432,4856,2018-04-14T13:00:00+03:00,2018-04-14T17:00:00+03:00
2433,4857,2018-05-25T17:00:00+03:00,2018-05-29T17:00:00+03:00
2434,4858,2018-04-20T20:00:00+03:00,2018-04-24T20:00:00+03:00
2435,4859,2018-05-05T14:00:00+03:00,2018-05-05T19:00:00+03:00
2436,4860,2018-03-16T14:00:00+03:00,2018-10-31T14:00:00+03:00
2437,4861,2018-03-13T19:00:00+03:00,2018-03-13T21:30:00+03:00
2438,4862,2018-05-11T19:00:00+03:00,2018-05-15T19:00:00+03:00
2439,4863,2018-03-26T19:00:00+03:00,2018-03-26T21:00:00+03:00
2440,4864,2018-03-15T19:00:00+03:00,2018-03-15T21:30:00+03:00
2441,4865,2018-04-07T12:00:00+03:00,2018-04-08T15:00:00+03:00
2442,4866,2018-06-10T14:00:00+03:00,2018-06-12T16:00:00+03:00
2443,4867,2018-04-08T09:00:00+03:00,2018-04-11T00:00:00+03:00
2444,4868,2018-04-14T00:00:00+03:00,2018-04-17T00:00:00+03:00
2445,4870,2018-04-21T09:00:00+03:00,2018-04-22T15:00:00+03:00
2446,4871,2018-03-21T19:00:00+03:00,2018-03-21T21:30:00+03:00
2447,4872,2018-04-12T19:00:00+03:00,2018-04-12T22:00:00+03:00
2448,4873,2018-03-17T14:00:00+03:00,2018-08-28T00:00:00+03:00
2449,4874,2018-05-26T12:00:00+03:00,2018-05-27T15:00:00+03:00
2450,4875,2018-04-08T11:00:00+03:00,2018-04-08T16:00:00+03:00
2451,4876,2018-05-26T13:30:00+03:00,2018-05-27T14:00:00+03:00
2452,4877,2018-06-01T20:00:00+03:00,2018-06-05T20:00:00+03:00
2453,4878,2018-05-19T12:00:00+03:00,2018-05-20T17:00:00+03:00
2454,4879,2018-05-04T19:00:00+03:00,2018-05-08T19:00:00+03:00
2455,4880,2018-04-22T11:00:00+03:00,2018-04-22T16:00:00+03:00
2456,4881,2018-10-19T19:00:00+03:00,2018-10-23T19:00:00+03:00
2457,4882,2018-04-14T12:00:00+03:00,2018-04-15T18:00:00+03:00
2458,4883,2018-05-25T18:45:00+03:00,2018-05-29T18:45:00+03:00
2459,4884,2018-04-22T12:00:00+03:00,2018-04-22T19:00:00+03:00
2460,4885,2018-05-04T14:00:00+03:00,2018-05-08T14:00:00+03:00
2461,4886,2018-04-22T11:00:00+03:00,2018-04-22T16:00:00+03:00
2462,4887,2018-05-05T18:00:00+03:00,2018-05-05T21:30:00+03:00
2463,4888,2018-06-07T19:00:00+03:00,2018-09-09T00:00:00+03:00
2464,4889,2018-04-07T14:00:00+03:00,2018-04-08T17:00:00+03:00
2465,4890,2018-03-27T19:00:00+03:00,2018-03-27T21:30:00+03:00
2466,4891,2018-06-08T19:00:00+03:00,2018-06-12T19:00:00+03:00
2467,4892,2018-04-13T14:00:00+03:00,2018-04-17T14:00:00+03:00
2468,4893,2018-04-14T15:00:00+03:00,2018-04-15T15:00:00+03:00
2469,4894,2018-03-31T08:00:00+03:00,2018-04-07T23:59:00+03:00
2470,4895,2018-04-13T19:00:00+03:00,2018-04-17T19:00:00+03:00
2471,4896,2018-04-14T13:00:00+03:00,2018-04-14T18:00:00+03:00
2472,4897,2018-04-02T19:00:00+03:00,2018-04-02T21:30:00+03:00
2473,4898,2018-04-29T10:00:00+03:00,2018-04-29T15:00:00+03:00
2474,4899,2018-04-29T12:00:00+03:00,2018-04-30T16:00:00+03:00
2475,4900,2018-04-27T18:00:00+03:00,2018-05-01T18:00:00+03:00
2476,4901,2018-05-04T18:00:00+03:00,2018-05-08T18:00:00+03:00
2477,4902,2018-04-01T12:00:00+03:00,2018-04-01T18:00:00+03:00
2478,4903,2018-04-20T19:00:00+03:00,2018-04-24T19:00:00+03:00
2479,4904,2018-04-21T14:10:00+03:00,2018-04-21T17:00:00+03:00
2480,4905,2018-04-13T19:00:00+03:00,2018-04-17T19:00:00+03:00
2481,4906,2018-06-15T19:00:00+03:00,2018-06-19T19:00:00+03:00
2482,4907,2018-04-06T19:00:00+03:00,2018-04-06T19:00:00+03:00
2483,4908,2018-04-22T13:00:00+03:00,2018-04-22T15:00:00+03:00
2484,4909,2018-06-15T19:00:00+03:00,2018-06-19T19:00:00+03:00
2485,4910,2018-06-22T19:00:00+03:00,2018-06-26T19:00:00+03:00
2486,4911,2018-04-20T14:00:00+03:00,2018-04-24T14:00:00+03:00
2487,4912,2018-06-15T00:00:00+03:00,2018-06-19T00:00:00+03:00
2488,4913,2018-12-29T19:00:00+03:00,2019-01-02T19:00:00+03:00
2489,4914,2018-06-08T19:00:00+03:00,2018-06-12T19:00:00+03:00
2490,4915,2018-06-01T19:00:00+03:00,2018-06-05T19:00:00+03:00
2491,4916,2018-08-24T19:00:00+03:00,2018-08-28T19:00:00+03:00
2492,4917,2017-10-01T00:00:00+03:00,2018-03-31T21:00:00+03:00
2493,4918,2018-04-21T14:00:00+03:00,2018-04-22T15:00:00+03:00
2494,4919,2017-10-18T00:00:00+03:00,2018-04-04T21:00:00+03:00
2495,4920,2018-05-05T10:00:00+03:00,2018-05-09T10:00:00+03:00
2496,4921,2018-04-30T10:00:00+03:00,2018-05-01T16:00:00+03:00
2497,4922,2018-07-20T18:45:00+03:00,2018-07-24T18:45:00+03:00
2498,4923,2018-08-03T18:45:00+03:00,2018-08-07T18:45:00+03:00
2499,4924,2018-09-15T10:00:00+03:00,2018-09-15T17:00:00+03:00
2500,4925,2018-04-16T10:00:00+03:00,2018-04-16T17:00:00+03:00
2501,4926,2018-04-27T00:00:00+03:00,2018-05-01T00:00:00+03:00
2502,4928,2018-05-11T14:00:00+03:00,2018-05-15T14:00:00+03:00
2503,4929,2017-10-09T00:00:00+03:00,2018-04-09T21:30:00+03:00
2504,4930,2018-05-03T21:00:00+03:00,2018-05-07T21:00:00+03:00
2505,4931,2018-04-21T14:00:00+03:00,2018-04-22T14:00:00+03:00
2506,4932,2018-04-23T19:00:00+03:00,2018-04-23T21:00:00+03:00
2507,4933,2018-09-28T19:00:00+03:00,2018-10-02T19:00:00+03:00
2508,4934,2018-05-04T14:00:00+03:00,2018-07-15T14:00:00+03:00
2509,4935,2018-05-18T19:00:00+03:00,2018-05-18T22:00:00+03:00
2510,4936,2018-04-30T14:00:00+03:00,2018-05-01T18:00:00+03:00
2511,4937,2018-05-13T14:00:00+03:00,2018-05-17T14:00:00+03:00
2512,4938,2018-05-18T19:00:00+03:00,2018-05-22T19:00:00+03:00
2513,4939,2018-08-10T19:00:00+03:00,2018-08-14T19:00:00+03:00
2514,4940,2018-05-27T12:00:00+03:00,2018-05-27T17:00:00+03:00
2515,4941,2018-05-19T12:00:00+03:00,2018-05-19T18:00:00+03:00
2516,4942,2018-02-18T00:00:00+03:00,2018-04-14T14:00:00+03:00
2517,4943,2018-02-17T00:00:00+03:00,2018-04-21T14:00:00+03:00
2518,4944,2018-02-17T00:00:00+03:00,2018-04-21T14:00:00+03:00
2519,4945,2018-05-02T14:00:00+03:00,2018-05-02T16:00:00+03:00
2520,4946,2018-10-26T14:00:00+03:00,2018-10-30T14:00:00+03:00
2521,4947,2018-06-02T12:00:00+03:00,2018-06-06T12:00:00+03:00
2522,4948,2018-08-24T19:00:00+03:00,2018-08-28T19:00:00+03:00
2523,4949,2018-05-25T19:00:00+03:00,2018-05-29T19:00:00+03:00
2524,4950,2018-04-24T19:00:00+03:00,2018-04-24T21:30:00+03:00
2525,4951,2018-06-02T14:10:00+03:00,2018-06-02T16:40:00+03:00
2526,4952,2018-08-18T14:00:00+03:00,2018-08-18T16:40:00+03:00
2527,4953,2017-10-28T11:00:00+03:00,2018-08-18T16:40:00+03:00
2528,4954,2018-07-07T14:00:00+03:00,2018-07-08T17:00:00+03:00
2529,4955,2018-07-06T19:00:00+03:00,2018-07-10T19:00:00+03:00
2530,4956,2018-07-14T13:00:00+03:00,2018-07-15T16:00:00+03:00
2531,4957,2020-02-21T00:00:00+03:00,2020-02-27T23:00:00+03:00
2532,4958,2018-05-19T11:00:00+03:00,2018-05-20T14:00:00+03:00
2533,4960,2018-07-27T14:00:00+03:00,2018-07-31T14:00:00+03:00
2534,4961,2018-08-24T20:00:00+03:00,2018-08-28T20:00:00+03:00
2535,4962,2018-09-15T12:00:00+03:00,2018-09-16T15:00:00+03:00
2536,4963,2018-10-27T12:00:00+03:00,2018-10-28T17:00:00+03:00
2537,4964,2018-11-09T20:00:00+03:00,2018-11-13T20:00:00+03:00
2538,4965,2018-07-20T20:00:00+03:00,2018-07-24T20:00:00+03:00
2539,4966,2018-07-27T19:00:00+03:00,2018-07-31T19:00:00+03:00
2540,4967,2018-05-14T19:00:00+03:00,2018-05-14T21:00:00+03:00
2541,4968,2018-06-08T18:00:00+03:00,2018-06-12T18:00:00+03:00
2542,4969,2018-11-30T19:00:00+03:00,2018-12-04T19:05:00+03:00
2543,4970,2018-10-19T19:05:00+03:00,2019-04-09T19:00:00+03:00
2544,4971,2018-10-19T19:05:00+03:00,2018-10-23T19:00:00+03:00
2545,4972,2018-12-07T19:05:00+03:00,2018-12-11T19:00:00+03:00
2546,4973,2019-01-25T19:05:00+03:00,2019-01-29T19:00:00+03:00
2547,4974,2019-03-01T19:05:00+03:00,2019-03-05T19:00:00+03:00
2548,4975,2019-04-05T19:05:00+03:00,2019-04-09T19:00:00+03:00
2549,4976,2017-11-17T18:00:00+03:00,2018-04-30T19:55:00+03:00
2550,4977,2018-06-15T14:00:00+03:00,2018-06-19T14:00:00+03:00
2551,4978,2018-05-27T12:00:00+03:00,2018-05-27T17:00:00+03:00
2552,4980,2018-06-10T11:00:00+03:00,2018-06-10T15:00:00+03:00
2553,4981,2018-09-21T20:00:00+03:00,2018-09-25T20:00:00+03:00
2554,4982,2018-10-12T20:00:00+03:00,2018-10-16T20:00:00+03:00
2555,4983,2018-11-02T20:00:00+03:00,2018-11-06T20:00:00+03:00
2556,4984,2018-11-23T20:00:00+03:00,2018-11-27T20:00:00+03:00
2557,4985,2018-12-14T20:00:00+03:00,2018-12-18T20:00:00+03:00
2558,4986,2019-02-15T20:00:00+03:00,2019-02-19T20:00:00+03:00
2559,4987,2018-05-13T14:00:00+03:00,2018-05-13T14:00:00+03:00
2560,4988,2018-06-10T13:00:00+03:00,2018-06-12T14:00:00+03:00
2561,4989,2018-09-28T18:55:00+03:00,2018-10-02T18:55:00+03:00
2562,4990,2018-11-16T18:55:00+03:00,2018-11-20T18:55:00+03:00
2563,4991,2018-12-21T18:55:00+03:00,2018-12-25T18:55:00+03:00
2564,4992,2018-10-26T18:55:00+03:00,2018-10-30T18:55:00+03:00
2565,4993,2018-10-06T13:00:00+03:00,2018-10-07T15:00:00+03:00
